scenario_id,boiler_efficiency,grid_factor_basis,grid_co2e_kg_per_mwh,electricity_price_multiplier,natural_gas_price_multiplier,load_factor,heat_pump_lifetime_years,real_discount_rate,baseline_operational_co2e_kg_per_mwh,pathway_operational_co2e_kg_per_mwh,avoided_operational_co2e_kg_per_mwh,lcoh_usd2025_per_mwh_th,baseline_fuel_only_lcoh_usd2025_per_mwh_th,incremental_npc_usd2025,annual_operating_savings_usd2025
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.25_life15_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.25,15,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,124.656101113953,34.55059757110139,2299613.836977574,-47966.601134149256
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.25_life25_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.25,25,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,82.9420452104231,34.55059757110139,2333953.9252069844,-47966.601134149256
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.25_life25_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.25,25,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,89.95479198232331,34.55059757110139,2112827.509797565,-47966.601134149256
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.25_life25_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.25,25,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,97.84461566497555,34.55059757110139,1953616.6174062793,-47966.601134149256
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.25_life25_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.25,25,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,106.5123464769885,34.55059757110139,1836560.7760949275,-47966.601134149256
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.25_life40_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.25,40,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,82.9420452104231,34.55059757110139,2333953.9252069844,-47966.601134149256
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.25_life40_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.25,40,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,89.95479198232331,34.55059757110139,2112827.509797565,-47966.601134149256
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.25_life40_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.25,40,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,97.84461566497555,34.55059757110139,1953616.6174062793,-47966.601134149256
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.25_life40_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.25,40,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,106.5123464769885,34.55059757110139,1836560.7760949275,-47966.601134149256
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.50_life15_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.5,15,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,80.55672371738216,34.55059757110139,4437816.347342682,-93528.70387835693
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.50_life15_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.5,15,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,83.40671426307465,34.55059757110139,3726235.837038841,-93528.70387835693
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.50_life15_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.5,15,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,86.55491328797996,34.55059757110139,3210303.2299404433,-93528.70387835693
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.50_life15_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.5,15,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,90.00565590513169,34.55059757110139,2830575.5910833403,-93528.70387835693
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.50_life25_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.5,25,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,69.14862795336674,34.55059757110139,3337375.207990391,-93528.70387835693
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.50_life25_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.5,25,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,72.65500133931684,34.55059757110139,2906207.1340076374,-93528.70387835693
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.50_life25_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.5,25,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,76.59991318064296,34.55059757110139,2595766.367795578,-93528.70387835693
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.50_life25_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.5,25,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,80.93377858664944,34.55059757110139,2367522.5302006938,-93528.70387835693
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.50_life40_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.5,40,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,69.14862795336674,34.55059757110139,3337375.207990391,-93528.70387835693
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.50_life40_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.5,40,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,72.65500133931684,34.55059757110139,2906207.1340076374,-93528.70387835693
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.50_life40_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.5,40,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,76.59991318064296,34.55059757110139,2595766.367795578,-93528.70387835693
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.50_life40_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.5,40,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,80.93377858664944,34.55059757110139,2367522.5302006938,-93528.70387835693
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.75_life15_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.75,15,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,72.15621937702487,34.55059757110139,5441237.630126085,-139090.8066225645
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.75_life15_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.75,15,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,74.0562130741532,34.55059757110139,4519615.46124891,-139090.8066225645
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.75_life15_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.75,15,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,76.15501242409009,34.55059757110139,3852452.9803297403,-139090.8066225645
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.75_life15_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.75,15,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,78.45550750219124,34.55059757110139,3361537.3451891057,-139090.8066225645
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.75_life25_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.75,25,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,64.5508222010146,34.55059757110139,4340796.490773795,-139090.8066225645
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.75_life25_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.75,25,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,66.88840445831468,34.55059757110139,3699586.7582177077,-139090.8066225645
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.75_life25_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.75,25,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,69.51834568586541,34.55059757110139,3237916.118184875,-139090.8066225645
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.75_life25_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.75,25,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,72.40758928986973,34.55059757110139,2898484.284306459,-139090.8066225645
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.75_life40_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.75,40,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,64.5508222010146,34.55059757110139,4340796.490773795,-139090.8066225645
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.75_life40_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.75,40,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,66.88840445831468,34.55059757110139,3699586.7582177077,-139090.8066225645
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.75_life40_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.75,40,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,69.51834568586541,34.55059757110139,3237916.118184875,-139090.8066225645
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.75_life40_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.75,40,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,72.40758928986973,34.55059757110139,2898484.284306459,-139090.8066225645
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.95_life15_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.95,15,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,68.61916491792711,34.55059757110139,6243974.656352812,-175540.48881793063
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.95_life15_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.95,15,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,70.11915994197578,34.55059757110139,5154319.160616969,-175540.48881793063
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.95_life15_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.95,15,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,71.7761067971891,34.55059757110139,4366172.7806411795,-175540.48881793063
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.95_life15_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.95,15,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,73.59228712200579,34.55059757110139,3786306.7484737183,-175540.48881793063
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.95_life25_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.95,25,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,62.61490398949793,34.55059757110139,5143533.517000521,-175540.48881793063
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.95_life25_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.95,25,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,64.46036366631378,34.55059757110139,4334290.457585766,-175540.48881793063
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.95_life25_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.95,25,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,66.53663305648541,34.55059757110139,3751635.9184963144,-175540.48881793063
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.95_life25_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.95,25,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,68.8176148491204,34.55059757110139,3323253.6875910717,-175540.48881793063
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.95_life40_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.95,40,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,62.61490398949793,34.55059757110139,5143533.517000521,-175540.48881793063
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.95_life40_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.95,40,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,64.46036366631378,34.55059757110139,4334290.457585766,-175540.48881793063
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.95_life40_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.95,40,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,66.53663305648541,34.55059757110139,3751635.9184963144,-175540.48881793063
C_be0.82_nonbaseload_proxy_ep1.25_gp0.75_lf0.95_life40_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,0.75,0.95,40,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,68.8176148491204,34.55059757110139,3323253.6875910717,-175540.48881793063
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.25_life15_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.25,15,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,105.75823673845393,46.06746342813519,2878928.4359630174,-22744.664907245227
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.25_life15_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.25,15,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,111.45821782983892,46.06746342813519,2493662.912249693,-22744.664907245227
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.25_life15_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.25,15,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,117.75461587964955,46.06746342813519,2212676.908520843,-22744.664907245227
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.25_life15_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.25,15,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,124.656101113953,46.06746342813519,2005687.9052407374,-22744.664907245227
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.25_life25_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.25,25,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,82.9420452104231,46.06746342813519,1778487.296610727,-22744.664907245227
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.25_life25_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.25,25,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,89.95479198232331,46.06746342813519,1673634.2092184895,-22744.664907245227
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.25_life25_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.25,25,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,97.84461566497555,46.06746342813519,1598140.0463759778,-22744.664907245227
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.25_life25_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.25,25,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,106.5123464769885,46.06746342813519,1542634.8443580908,-22744.664907245227
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.25_life40_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.25,40,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,82.9420452104231,46.06746342813519,1778487.296610727,-22744.664907245227
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.25_life40_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.25,40,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,89.95479198232331,46.06746342813519,1673634.2092184895,-22744.664907245227
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.25_life40_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.25,40,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,97.84461566497555,46.06746342813519,1598140.0463759778,-22744.664907245227
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.25_life40_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.25,40,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,106.5123464769885,46.06746342813519,1542634.8443580908,-22744.664907245227
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.50_life15_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.5,15,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,80.55672371738216,46.06746342813519,3326883.0901501672,-43084.83142454887
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.50_life15_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.5,15,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,83.40671426307465,46.06746342813519,2847849.2358806897,-43084.83142454887
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.50_life15_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.5,15,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,86.55491328797996,46.06746342813519,2499350.0878798403,-43084.83142454887
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.50_life15_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.5,15,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,90.00565590513169,46.06746342813519,2242723.727609667,-43084.83142454887
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.50_life25_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.5,25,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,69.14862795336674,46.06746342813519,2226441.9507978763,-43084.83142454887
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.50_life25_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.5,25,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,72.65500133931684,46.06746342813519,2027820.532849486,-43084.83142454887
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.50_life25_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.5,25,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,76.59991318064296,46.06746342813519,1884813.2257349752,-43084.83142454887
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.50_life25_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.5,25,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,80.93377858664944,46.06746342813519,1779670.6667270204,-43084.83142454887
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.50_life40_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.5,40,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,69.14862795336674,46.06746342813519,2226441.9507978763,-43084.83142454887
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.50_life40_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.5,40,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,72.65500133931684,46.06746342813519,2027820.532849486,-43084.83142454887
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.50_life40_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.5,40,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,76.59991318064296,46.06746342813519,1884813.2257349752,-43084.83142454887
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.50_life40_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.5,40,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,80.93377858664944,46.06746342813519,1779670.6667270204,-43084.83142454887
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.75_life15_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.75,15,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,72.15621937702487,46.06746342813519,3774837.744337314,-63424.99794185243
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.75_life15_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.75,15,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,74.0562130741532,46.06746342813519,3202035.559511685,-63424.99794185243
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.75_life15_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.75,15,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,76.15501242409009,46.06746342813519,2786023.267238836,-63424.99794185243
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.75_life15_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.75,15,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,78.45550750219124,46.06746342813519,2479759.549978595,-63424.99794185243
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.75_life25_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.75,25,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,64.5508222010146,46.06746342813519,2674396.604985024,-63424.99794185243
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.75_life25_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.75,25,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,66.88840445831468,46.06746342813519,2382006.856480482,-63424.99794185243
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.75_life25_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.75,25,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,69.51834568586541,46.06746342813519,2171486.4050939707,-63424.99794185243
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.75_life25_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.75,25,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,72.40758928986973,46.06746342813519,2016706.4890959486,-63424.99794185243
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.75_life40_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.75,40,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,64.5508222010146,46.06746342813519,2674396.604985024,-63424.99794185243
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.75_life40_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.75,40,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,66.88840445831468,46.06746342813519,2382006.856480482,-63424.99794185243
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.75_life40_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.75,40,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,69.51834568586541,46.06746342813519,2171486.4050939707,-63424.99794185243
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.75_life40_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.75,40,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,72.40758928986973,46.06746342813519,2016706.4890959486,-63424.99794185243
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.95_life15_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.95,15,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,68.61916491792711,46.06746342813519,4133201.467687035,-79697.13115569536
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.95_life15_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.95,15,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,70.11915994197578,46.06746342813519,3485384.6184164817,-79697.13115569536
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.95_life15_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.95,15,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,71.7761067971891,46.06746342813519,3015361.8107260345,-79697.13115569536
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.95_life15_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.95,15,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,73.59228712200579,46.06746342813519,2669388.2078737384,-79697.13115569536
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.95_life25_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.95,25,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,62.61490398949793,46.06746342813519,3032760.328334743,-79697.13115569536
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.95_life25_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.95,25,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,64.46036366631378,46.06746342813519,2665355.915385279,-79697.13115569536
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.95_life25_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.95,25,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,66.53663305648541,46.06746342813519,2400824.9485811694,-79697.13115569536
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.95_life25_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.95,25,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,68.8176148491204,46.06746342813519,2206335.146991092,-79697.13115569536
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.95_life40_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.95,40,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,62.61490398949793,46.06746342813519,3032760.328334743,-79697.13115569536
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.95_life40_dr0.03,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.95,40,0.03,240.2362099230892,245.23369059966453,-4.9974806765753215,64.46036366631378,46.06746342813519,2665355.915385279,-79697.13115569536
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.95_life40_dr0.05,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.95,40,0.05,240.2362099230892,245.23369059966453,-4.9974806765753215,66.53663305648541,46.06746342813519,2400824.9485811694,-79697.13115569536
C_be0.82_nonbaseload_proxy_ep1.25_gp1.00_lf0.95_life40_dr0.07,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.0,0.95,40,0.07,240.2362099230892,245.23369059966453,-4.9974806765753215,68.8176148491204,46.06746342813519,2206335.146991092,-79697.13115569536
C_be0.82_nonbaseload_proxy_ep1.25_gp1.25_lf0.25_life15_dr0.01,0.82,nonbaseload_proxy,760.2244408589601,1.25,1.25,0.25,15,0.01,240.2362099230892,245.23369059966453,-4.9974806765753215,105.75823673845393,57.58432928516899,2323461.8073667604,2477.2713196587865
